date,developerResponse,review,rating,isEdited,userName,title,sentiment,,,,,
4/16/2018 11:41,,"It's nice to know that I can see all my accounts, expences and transactions in one app whenever I need it",5,FALSE,Bj. López,Keeps me in control,positive,,,,,
4/6/2018 13:45,,Some transactions names are pulled from my bank incorrectly but I still like the app as it saves lots of time compared to manual budgeting,5,FALSE,JohnRVF,TOP app,positive,,,,,
4/1/2018 16:35,,"I am very disappointed that I hadn't found the app earlier, it would save me a great deal of the money I wasted",5,FALSE,Женя Расторопшин,Ia m free from all financial issues,positive,,,,,
3/16/2018 13:59,,"It should be basic on each telephone, really",5,FALSE,Blah x555,Should be basic,neutral,,,,,
3/16/2018 12:04,"{'id': 2828106, 'body': ""We're sorry for the inconvenience. The update to fix this issue will be available on the App Store today (March, 14th)."", 'modified': '2018-03-14T21:27:48Z'}",Works great again. Thanks for quick update.,5,TRUE,TimNJ20,Works great again. Thanks for quick update,positive,,,,,
2/19/2018 14:33,,Thanks for the opportunity to monitor everything on my accounts,5,FALSE,savalaDC480,Appreciate that,positive,,,,,
12/20/2017 11:54,,Simple and easy to use. Wish more useful categories are included in the free version,5,FALSE,Thomas^^nnn,Great Personal Account App,positive,,,,,
12/11/2017 10:27,,Its very convenient to see all my trasnactions in one place. I just wish refunds were excluded from spendings,5,FALSE,Leanderaz-,Helps me a lot,positive,,,,,
11/5/2017 14:19,,I just wish premium will be cheaper. Constantly spending money on an expense tracker/budgeting app just feels counter-intuitive for me..,5,FALSE,daniel578689,Best money app,positive,,,,,
11/2/2017 10:29,,"Looked for something like this for a long time. It is great, I have the premium plan and it's worth every penny. Support team is amazing.",5,FALSE,AndrewTaric,Perfect for me,positive,,,,,
10/10/2017 17:30,"{'id': 1515868, 'body': ""That's awesome!"", 'modified': '2017-10-17T16:31:50Z'}",Pocket guard teached me to spend smartly and now when I stopped wasting money I can afford much better things for myself.,5,FALSE,Emilydixon08,It teached me spend smartly,positive,,,,,
7/5/2018 18:48,,Helpful and easy to use. I am looking forward to new releases!,5,FALSE,blaberfish222,Glad to found it in the app store,positive,,,,,
9/26/2024 2:22,"{'id': 47388845, 'body': ""Hello! We sincerely apologize for the inconvenience you have encountered with the app's performance on your device. Our team is currently investigating operation issues related to the latest iOS update. Please contact us at support@pocketguard.com so we can guide you further. Thank you for your understanding, and we hope to have the opportunity to improve your experience with our app in the future! Update alert: This bug has been fixed. Please update the app to the latest version to access the improvements. We want to make sure the app is convenient and reliable for you!"", 'modified': '2024-10-11T17:15:53Z'}","This app rarely opens on my phone and if it does it crashes quickly. I’m not sure if it’s not compatible with the new iPhone update, but I’d really like my money back for my subscription if the app is not going to do anything but take up space.",1,FALSE,B3cca:B00,Broken,positive,,,,,
1/25/2022 18:33,"{'id': 27697777, 'body': 'Hi Kaitlin! We are sorry for the inconvenience you experienced while using our budget app. Please, contact us at support@pocketguard.com, so we could file your case with our data aggregation provider and troubleshoot as soon as possible. Hope for your understanding.', 'modified': '2022-01-27T11:25:39Z'}",Never had any problems with this app until recently. Keeps having issues syncing with my bank. I think this app needs an update.,2,FALSE,Kaitlinhatesyou,Can’t connect to my bank.,positive,,,,,
12/19/2018 22:40,,Definitely has potential and I like how they do some heavy lifting on their side but also allows customization but no iPad app? I use my iPad a lot and would love to use it without compatibility zoom mode.... :/,3,FALSE,IfYouDontKnowNowYouDo,No iPad App?!,positive,,,,,
6/30/2018 12:37,,I'm a collage student with a part-time job and Pocket Guard helps me take the most out of the small money I get and spend them wisely.,5,FALSE,Jacob Rossi *,Cool app,positive,,,,,
6/26/2018 17:16,,Suprised to find a free app with no adds. Using it for a few months and it's being very helpful. Great app to track my finances,5,FALSE,thtrnk,"Free, Helpful, No Adds",positive,,,,,
4/20/2021 18:16,"{'id': 22390309, 'body': 'Hi there! Sorry for the inconvenience. Our team is currently working on your case and trying to figure out the root cause of the freezing issue. Unfortunately, we have no updates, yet. We would contact you as soon as hear any updates on this matter. Hope for your understanding.', 'modified': '2021-04-22T07:49:23Z'}","I have been using this  app for a while now.  Then I decided to upgrade to the subscription.  At that moment the app begun to freeze,   Unable to work on it for days. Useless unfortunately because I think this could be a great app.  Customer service not useful at all. Been asking for help over a week now and no real resolution has even made available to me",2,FALSE,The solution seeker,"Slow, freezes",negative,,,,,
6/24/2018 12:17,,"Amazing app with awesome features for the full financial overview. Helps me organize my money, check my net worth and save up.",5,FALSE,Людмила Смирнова`,Nicely done,positive,,,,,
6/11/2018 18:29,,This app is a great help me and my family. Really convenient to check all my balances and track spending here.,5,FALSE,Jeanette^.^PotteR,Great financial app,positive,,,,,
4/10/2018 7:44,,Saw an ad on facebook and decided to take a shot. I'm not disappointed at all. ,5,FALSE,Amauro.OOoo,Not disappointed,positive,,,,,
3/3/2018 6:21,,My must have in tracking all my financial issues,5,FALSE,aloha26394,Strong application,neutral,,,,,
2/13/2018 16:51,,"I like to create spending limits, cause I'm a mess while I'm shopping. Thanks to PocketGuard I have fewer chances to become poor",5,FALSE,Оoрлов,Thank God I will not be a poor,positive,,,,,
6/15/2024 16:34,"{'id': 44641115, 'body': ""Hi there. We're sorry to hear about the issues you've experienced. We understand your frustration. Please contact us at support@pocketguard.com so we can review the issue with your accounts and help you resolve it. Hope for your understanding."", 'modified': '2024-06-17T06:30:29Z'}","Couldn’t link some accounts. When I tried to manually enter the accounts it wasn’t doing anything. Found it frustrating to just get it set up. 7 days is not a long enough trial period as it takes time to get everything set up & learn how to use. I might have given it more of a chance if trial period was longer, pref 30 days.",2,FALSE,Ufxitxugcoycitcifx,Frustrating,negative,,,,,
1/16/2018 13:58,,"Definitely, the most necessary app on my telephone. I just hate planning my budget. Thanks to PocketGuard I don't need to do it anymore",5,FALSE,Kym_Ratliff09,Very necessary app,positive,,,,,
12/16/2017 12:44,,"I've wasted a day looking for a good app for my expenses. It's pretty, very user friendly. This is the best of all. I like it very much. Thank you. ",5,FALSE,ReneeKen X,Very useful.,positive,,,,,
11/23/2017 11:33,,"It'd be nice to have several savings goals for major purchases. Otherwise, pretty good app",5,FALSE,norma palos,Almost flawless,positive,,,,,
7/14/2021 3:14,"{'id': 23942575, 'body': 'Hi Leo! Sorry for the inconvenience. The issue with Citibank is a known case at the end of our data aggregation provider - Finicity.com. We are working diligently to troubleshoot this as soon as possible, and our data aggregation provider has already started working on building new integration. Unfortunately, we have no ETA yet. Please, contact us at support@pocketguard.com, so we could file your case. Hope for your understanding!', 'modified': '2021-07-15T09:37:32Z'}",I have been using this app for years and love(d) it. But it no longer supports citi credit cards which is getting closer and closer to being a deal breaker for me. Please fix this!,3,FALSE,"Leo',",Great App but,positive,,,,,
10/9/2018 16:17,,I've just started to utilize your product and so far so good! I hope it won't disappoint me as I go along.,5,FALSE,Jacob_Dean_Butcher,Good so far,positive,,,,,
9/12/2018 16:26,,"Have been using Mint for a while, but the app wasn't very retentive so I switched to PocketGuard. I must admit, it's gorgeous! Great job, team.",5,FALSE,Lisa BBoyd,User-friendly,positive,,,,,
11/3/2024 3:06,"{'id': 48004239, 'body': ""Hi there, thank you for sharing your thoughts with us! We truly understand that the 'In My Pocket' feature was meaningful for you. Its replacement was introduced to support the new rollover budgets feature, which aims to provide even more flexibility and better tracking in the long run. We appreciate your loyalty and hope you will give the new features a chance to meet your needs. "", 'modified': '2024-11-06T20:45:27Z'}","I'm really disappointed that you got rid of the ""in my pocket"" feature. I stuck with this app, despite its shortcomings and frustrations, due to the in my pocket feature, which as far as I know was unique to this app. Now I have no reason to continue using it and I will look for a new one. No, the ""leftover"" feature is NOT the same.",2,FALSE,gefruuferhrqe,"No More ""In My Pocket""",negative,,,,,
6/10/2018 3:53,,Nice app to see all your account balances and trasnactions. Also great for tracking cash if you don't use it much,5,FALSE,Karen.frame,Nice,positive,,,,,
6/4/2018 17:44,,Wonderful application for those who want to track their expenses and start saving money.,5,FALSE,usq.less,A-okay,positive,,,,,
5/8/2018 23:48,,I’m a very visual person and the layout of this app is so enjoying. Features are very useful too,5,FALSE,McGuire_to230,Enjoying,positive,,,,,
4/28/2018 16:23,,"Easy to use, great customer support, will get you on track with your spending, easy budgeting, great reports/graphs.",5,FALSE,rasskazov_alex,Best choice for personal budgeting,positive,,,,,
3/20/2018 3:14,,"Keeps me abreast of my finances. Only recommendation would be to sync with my accounts more frequently. Otherwise, in love!",5,FALSE,G.Ash_Nicholas,Love this app,positive,,,,,
2/8/2018 12:05,,Just found this app. Right on time! I hope that it would help me with my finance,5,FALSE,Harold Gregory,Right on time!,positive,,,,,
11/2/2017 10:24,,"Fantastic budgeting app! One of the best, if not the best out there now. Well thought out, well designed. Easy to use, and super intuitive!",5,FALSE,MarieAdamss,Superb app for budgeting,positive,,,,,
10/30/2018 20:40,,I found money we were spending that I had missed with our old app. So easy to follow!,5,FALSE,DRushin,Love this App!!,positive,,,,,
9/5/2017 9:46,"{'id': 1299979, 'body': 'We are sorry for causing you frustration. There might have been a kind of misunderstanding as BillShark is a legitimate service that takes only 40% of the total amount saved. The terms of the service are clearly stated in PocketGuard app. We are sure that if you contact BillShark directly at help@billshark.com they will explain the fee. Anyway, we ask for your apologies for the inconveniences.', 'modified': '2017-09-19T13:54:26Z'}","I really trusted the integrity of the app but they just cost me $192 by offering a third party service called Bill Shark. Do not download this app, they do not care about you or your finances. This app makes it appear like Bill Shark will save you money on your utilities but instead they ""saved"" me $20 a month and charged me $192 for it. This company is trash for leading me to another trash company.",1,FALSE,tashhi,DO NOT DOWNLOAD,positive,,,,,
7/27/2022 0:31,"{'id': 31166956, 'body': 'Hi there! We would like to inform you that your issue has been resolved, and our support team has sent you confirmation emails. If you have not received their responses, please double-check your Spam and Promotions folders. Hope for your understanding.\r', 'modified': '2022-07-29T13:18:09Z'}",Seems like a useful app but I wouldnt know bc I haven’t been able to connect to my bank for weeks. Ive tried contacting the support team like 4 times and no response. Boooooo. Will just delete.,2,FALSE,Seems like a useful app but,Seems like a useful app,positive,,,,,
10/10/2018 22:37,,When I need a question answered quick I get it,5,FALSE,ShermanChamberlain,Quick response,neutral,,,,,
9/2/2018 1:27,,"Utilizing this app is the best alternative to spreadsheets and I don't regret about switching to PocketGuard. Besides, it's free to use and not overwhelmed with advertisements.",5,FALSE,Roussel Roussel,Recommend,positive,,,,,
9/15/2018 9:47,,"Helps me keep track of my monthly spending and shows the money in my pocket solely depending on my income. Also, it has a very nice layout.",4,FALSE,Montgomery.96,Very interesting way of calculations,positive,,,,,
7/17/2018 12:18,,It's not perfect but still better than others I tried,5,FALSE,AL.Shawnnn,Not Bad,positive,,,,,
7/5/2018 15:12,,Pie-chart is one of the best features if you need to know where did your money go. Would be great to see it in colours,5,FALSE,Wén Ēn 56,Pie-chart 🍰,positive,,,,,
6/27/2018 19:07,,Great having all my accounts in one place. Really handy,5,FALSE,Sage Bailey,All accounts in one place,positive,,,,,
6/10/2018 4:41,,Always on point,5,FALSE,JamesI.P,Always on point,neutral,,,,,
4/25/2018 17:59,,This app is truly wonderful. It helped me trim over $200 per month in unnecessary purchased and curb off my student loans.,5,FALSE,Barnes.IO909,Worth a try,positive,,,,,
4/11/2018 14:32,,PocketGuard calculates my true available funds and it really helps me cause I'm a mess with money,5,FALSE,Franky_HT,For those who are mess with the money,positive,,,,,
3/27/2018 8:06,,I liked the style and lay out of the product but I wish there was a feature that allowed to add custom pockets,5,FALSE,Herdegenn,😍 Love the app,positive,,,,,
3/25/2018 5:18,,I was skeptical at the beginning but now I'm pretty excited. I really like it and use it everyday,5,FALSE,ABerry`,Use it a LOT,positive,,,,,
12/18/2017 15:51,,"Easy, user-friendly, beautiful and helpful application",5,FALSE,Ginman.Sai,Friendly,positive,,,,,
12/9/2017 4:22,,I paid for Plus monthly subscription. How can I change it to annually?,5,FALSE,Nota Fish 66,Question,neutral,,,,,
10/30/2017 5:30,,I have been looking for something like this for SO long to imitate my own way of budgeting and allow me to budget on the go...I love it!!,5,FALSE,ChesterBT,Love it,positive,,,,,
10/13/2018 1:08,,"Regardless of some sync issues, this is an effective and handy tool for managing my personal finance.",5,FALSE,Cenzelg,Handy tool for personal budgeting.,positive,,,,,
11/17/2023 20:07,"{'id': 40281984, 'body': 'Hi there! Please contact us at support@pocketguard.com so our support team can get more details and find your old PocketGuard account. Hope for your understanding, and have a nice day!', 'modified': '2023-11-22T09:47:40Z'}","Love the app, but our account disappeared last night. Our email address doesn’t register as a customer account.",3,FALSE,DanInCambridge,Love the app,positive,,,,,
4/29/2021 19:37,"{'id': 22659098, 'body': ""Hi there! Thanks for your feedback. PocketGuard Basic version is a free automated budgeting app with lots of amazing features which will help you to stay on track! We have a paid subscription that is very helpful but not essential as it includes additional features only. You can check our FAQ article regarding the PocketGuard Plus overview and learn more about all premium features and their benefits. On the other hand, would be glad if you continue using PocketGuard on a Basic plan because it contains all the features needed for successful budgeting and you don't have to spend a penny on it. I'm sure that you will find our app useful!"", 'modified': '2021-05-06T14:18:20Z'}",Way too expensive for this tool/app. Big paywalls and no way to see what actual benefit these added tools bring behind the wall. I can get other subs for way less and your competition will crush you. Wish it was different but I won’t be the sucker paying these fees to help manage my finances. Very ironic.,2,FALSE,DelsusX,Potential but expensive,negative,,,,,
10/4/2018 15:05,,Easy to keep track of all my 13 accounts!,5,FALSE,Phyamndd,Perfectly synced,positive,,,,,
9/10/2018 12:31,,"Give you 5 stars for great features, splendid service, and constant improvements.",5,FALSE,Mireya_ws,5!,positive,,,,,
7/15/2018 13:01,,Perfect expense tracker. It makes the automatic categorization so basically all I need to do is to visit the app to check how my finances are doing,5,FALSE,Tracy__Boy,Perfect App,positive,,,,,
7/14/2018 16:00,,Nice layout. This app is very intuitive and easy to use. Will definitely keep using it,5,FALSE,Marion-Linder,Great one,positive,,,,,
7/13/2018 18:32,,This app has really made my life easier. Much appreciation.,5,FALSE,KM2_Smith00,Recommend to everyone,positive,,,,,
5/9/2018 12:07,,They offered me to cut my Internet bill and actually did it. Fantastic!,5,FALSE,m__Craig__m,Works on your bills,positive,,,,,
5/4/2018 19:06,,If I were creating a personal budgeting app it would be exactly like PocketGuard! Works perfectly for me,5,FALSE,elizaberthTaylor,My favorite app,positive,,,,,
5/3/2018 5:37,,"Great app, big help for me. I'm on a paid subscription and I know that it's 100% worth it!",5,FALSE,…..@Dann,Helps me stay organized,positive,,,,,
4/27/2018 17:07,,Fantastically useful. All my family members downloaded it,5,FALSE,NamiEDX,Our family app,positive,,,,,
4/25/2018 4:57,,This app is amazing. Super easy to track and control your spending.,5,FALSE,Валерия Ростова,Simplicity of navigation just priceless,positive,,,,,
4/24/2018 19:38,,Great way to keep your home finances in order and manage your budget,5,FALSE,Ava_h.dance on musicly,Just perfect,positive,,,,,
4/21/2018 18:29,,I used to spend an hour every day working on a budget. And I'm glad that I don't need doing it anymore!,5,FALSE,Bader_1996,THANK YOU !,positive,,,,,
3/21/2018 6:26,,Fast access to all my accounts,5,FALSE,Yeager_GS@,Fast access to all my accounts,neutral,,,,,
2/21/2018 15:48,,"I'm the type of person who loves categorize and organize everything. With this app, I found my relief.",5,FALSE,Suarez190998,"Now, I'm relieved",positive,,,,,
2/21/2018 4:15,,I use this app to track all of my daily purchases,5,FALSE,Splinter5021,All of my daily purchases are tracked,neutral,,,,,
12/15/2017 12:56,,I just wanted to say thank you for launching a website. It's very convenient and works amazing.,5,FALSE,NS.TracyM,Great website,positive,,,,,
11/8/2017 7:05,,"If You have a problem, You can count on technical support, it is fast and works good",5,FALSE,M.Colquitt,Great support,positive,,,,,
11/1/2017 17:15,,"The app is very efficiently laid out, making it easy to track finances on the go.",5,FALSE,MAnBailey,Fabulous and easy to use,positive,,,,,
7/7/2019 5:09,,I’m a skeptic. But this has actually pleasantly surprised me. It works amazing well. Even better than the Dave Ramsey one because it’s free!,5,FALSE,bshofner82,Happily surprised,positive,,,,,
11/26/2023 10:30,,I would be ashamed to have been the company who developed this. I feel extremely badly for the people who were trying to wrangle their dev team to produce something of quality. Most usability elements were completely tossed out of the window. Use Emma or Co-Pilot. Emma has separate spaces for business owners and Co-Pilot has great widgets. They really demolish this product.,2,FALSE,geoff2711111111,This app is a disaster,negative,,,,,
11/12/2024 1:17,"{'id': 48226836, 'body': 'Hi, thank you for your feedback! We know that getting timely support is important, especially when you’re trying to make the most of a new app. Please double-check your inbox, including the junk folder, as sometimes emails may end up there. If there’s anything specific you need help with, don’t hesitate to contact us again at support@pocketguard.com. It would help us address your concerns more effectively and make your experience with our app a positive one. ', 'modified': '2024-11-14T21:57:02Z'}",I want to like this app! I paid the $75 so I plan on using it but it is not user friendly. I’ve had several questions and contacted them but no one ever gets back to you. I’m frustrated. I’m not saying don’t get it.. just be aware it might be hard to figure out.,2,FALSE,Agray785,Not user friendly,negative,,,,,
1/10/2020 21:03,,"*Willing to change review with response and use*

I linked my account and the instant it linked the app crashed and now have tried re-launching, restarting, reinstalling and even making a second account. Nothing works, the app just crashes instantly.",1,FALSE,Crk7,Doesn’t work for me.,neutral,,,,,
1/11/2019 8:09,,I don’t understand the positive reviews. It’s design is not clear and just is not useful whatsoever.,5,FALSE,boleek,Lack of useful tools,neutral,,,,,
10/27/2018 14:10,,"Excellent app if you want something powerful but simple, the app is reliable and pretty fast",5,FALSE,#elean0rOo#,Simply excellent app,positive,,,,,
10/4/2018 11:40,,Use it regularly as the app has all my accounts connected!,5,FALSE,Никоoль,Perfect app,neutral,,,,,
9/6/2018 22:26,,"There are some flaws in the app, but it's free and does everything automatically.",5,FALSE,Sacre.96,Nice tool,positive,,,,,
6/14/2018 1:25,,"Pros: free, simple, many features, user-friendly Cons: no bill pay and custom pockets",5,FALSE,Mauric-K,"Overall, I like it",positive,,,,,
4/27/2018 17:39,,Great way to see how I spend my hard-earned money,5,FALSE,ShyShadows.,Everything is understandable,positive,,,,,
3/12/2018 14:39,,It has much more functions than my previous app. Satisfied,5,FALSE,Roger_32_33,Satisfied,positive,,,,,
2/13/2018 16:59,,"As a student, I can admit that this app really helps me to keep my transactions in order. And it so easy!",5,FALSE,Barbara.Jr,Not bad at all,positive,,,,,
1/16/2018 13:04,,I've just started using it but so far it's pretty comfortable and easy,5,FALSE,Jayce_Montag,Comfortable and easy,positive,,,,,
11/5/2017 12:00,,Hands down the best app for keeping track of expenses and income especially on Plus,5,FALSE,DianePAlex,very helpful,positive,,,,,
10/23/2018 16:00,,This is the best free app for managing personal finances. I am sure you will find available features useful.,5,FALSE,ZonMark95,My favorite app!,positive,,,,,
9/18/2017 0:09,"{'id': 1290022, 'body': ""Hi there! Please accept our apologies for the inconveniences. We can try to solve the Venmo issues for you. Please contact us at support@pocketguard.com and make sure that the Venmo account is still connected to the app. Looking forward to your email.\nP.S. Please try to change a pocket for each Venmo transaction to Transfer and the issue should be fixed. If not, don't hesitate to contact us!"", 'modified': '2017-09-18T15:33:37Z'}","Interface is fantastic. The feature of marking transactions as reoccurring bills is genius.
The Venmo integration doesn't work correctly. An expense was marked as income. Transactions between my checking and Venmo are not paired.",3,FALSE,Martinassffhj,"Great for tracking bills, Venmo half integrated",positive,,,,,
9/5/2017 18:07,"{'id': 1299936, 'body': ""Please accept our apologies for the inconveniences. Usually, we reply to user emails within 24 hours, but there was a glitch in our ticket system and many tickets showed up a week later. We should have already replied to your email by now, please check your spam folder if you still haven't received the response from us. If the issue with Citibank still persists please contact us at support@pocketgaurd.com."", 'modified': '2017-09-19T13:49:04Z'}",Still can't connect my Citi credit card (the one i use the most). I setup a ticket with support via email about it and got an automated response that my request was received. That was 8 days ago.,2,FALSE,Violisa,unreliable connections and slow support,positive,,,,,
12/3/2020 16:41,,"Free version suddenly only shows entries for 3 months. You can confirm when recent items posted, but there’s no point to editing for consistency with the past. I’ll try using more bank and card alerts, and rely more on Cash Cast, a simple cash flow app. PocketGuard linking to banks is erratic, and some always fail.",2,FALSE,tri ex,Pretty but limited,negative,,,,,
3/13/2022 20:14,"{'id': 28588806, 'body': 'Hi there! Thanks for your feedback. Feel free to use PocketGuard basic version to track expenses. On the 4th of July, there will be a great discount including lifetime PocketGuard Plus. Have a great day!', 'modified': '2022-03-15T15:28:15Z'}",Wish the one time payment wasn’t so expensive though.,4,FALSE,WinterzFreeze,Pretty Slick,positive,,,,,
10/23/2018 14:57,,"Wonderful app, it helps me to stay on track with my budget!",5,FALSE,Engla.cofferO0o,Satisfied Customer,positive,,,,,
9/12/2018 16:43,,"Definitely, one of the best apps on the market. You've bea ten your com petitors making your app so intui tive and easy to use. ",5,FALSE,Leamon.1989,One of the best,positive,,,,,
7/18/2018 20:07,,"Pocket Guard is my favorite budgeting app. It's really easy to use and navigate. Love the changes on the Insights tab, by the way",5,FALSE,Haruno Kotone,Favorite one,positive,,,,,
7/12/2018 17:27,,Very happy with the app! I am looking forward to future updates.,5,FALSE,RyanGarcia.LM,Happy to have it,positive,,,,,
7/9/2018 16:28,,Use PocketGuard daily and it's so easy to use. I love checking all my finances with one app. My appreciation to the team!,5,FALSE,Tracy_Herness,Fantastic app,positive,,,,,
6/24/2018 12:34,,Wonderful tool to monitor transactions. It does all the categorization automatically which makes money traking truly effortless,5,FALSE,Валерий Пустобаев,Great App,positive,,,,,
6/11/2018 14:51,,The app helped me finally see how bad I am with money and start improving my spending habits. Best money tracker,5,FALSE,allenLYe,Big fan of PocketGuard,positive,,,,,
5/27/2018 16:46,,Asked me if I want to lower my ADT bill. Hell yes I do. So uploaded photos and got a better deal in a week. Pocket Guard saved me 37 bucks per month. Nice.,5,FALSE,HansonddA,Saved 37 bucks,positive,,,,,
5/7/2018 4:41,,"I just wanted to find a simple app that would plan my budget monthly basing on my incomes and expenses. So, Pocket Guard is perfect for me",5,FALSE,Miller.C9,Has all I need,positive,,,,,
3/4/2018 18:28,,Love love love just love PocketGuard. Extremely necessary and cool app for my telephone. For those who try to find actionable ways to save money,5,FALSE,Plasagnazz,Crazy about it,positive,,,,,
1/5/2024 17:17,"{'id': 41152205, 'body': 'Hi there! Sorry for the inconvenience! Please contact our support team at support@pocketguard.com so we can investigate the mentioned issue and cancel your subscription. Hope for your understanding!', 'modified': '2024-01-08T15:30:21Z'}","So, I bought this and when I discovered some issues I tried to cancel. It’s been 2 days of pressing the cancel subscription button in their app and nothing. Feels scammish. Finally found the support email. We’ll see.",2,FALSE,Papi62034,No way to contact support,negative,,,,,
11/1/2017 16:44,,The interface has high quality aesthetics and is very easy to navigate.,5,FALSE,NovaIssac,Fantastic!!,positive,,,,,
11/19/2017 9:56,,I like the credit card due date reminders and easy to use interface,4,FALSE,Jackiecarpenter,Good,positive,,,,,
7/13/2019 17:24,,I recently got this and I’ve heard great things. So far it’s super easy to use!,5,FALSE,SpoonBrother2,User Friendly,positive,,,,,
11/11/2023 19:30,"{'id': 40157219, 'body': 'Hi there! Your ad blocker or other browser extensions may block our web app. Please add our web app to your ad blocker exceptions, and the problem should be resolved. If the issue persists, please contact us at support@pocketguard.com. Hope for your understanding, and have a good day!', 'modified': '2023-11-15T17:40:53Z'}","I selected “sign in with apple” when I signed up, then later tried to log in on my Mac, in the Safari browser (everything up to date). It loads forever. Not impressed.",2,FALSE,Ponchu,Can’t even log in on a desktop,negative,,,,,
9/20/2021 7:16,"{'id': 25272544, 'body': 'Hi there! Once you registered a PocketGuard profile, you are able to choose a way to add your bank accounts. Thus, you can connect them automatically or enter manually by hitting the ""Track cash"" button. After you\'ll finish onboarding, you would see the IN MY POCKET breakdown which is based on your income and budgeted expenses such as spending categories and recurring bills. Once you add an expense that wasn\'t budgeted, your IN MY POCKET goes down and indicates that you have less available money. Contact us at support@pocketguard.com in case of any concerns.', 'modified': '2021-09-23T09:21:58Z'}","Looks nice and all, but I don't want all the features...
I just want to enter amount and see it go down while I enter my expenses.",3,FALSE,msimic01,Too complicated,positive,,,,,
7/12/2021 19:38,"{'id': 23917977, 'body': ""Hi there! Sorry for the inconvenience. Unfortunately, our data aggregation provider doesn't support Apple cards at the moment. Please, contact us at support@pocketguard.com and specify the name of your local credit union, so we could double-check its integration. Also, we have already started working on adding cash accounts to a debt payoff plan."", 'modified': '2021-07-14T06:43:56Z'}",Hello! Love the concept of debt pay off.  But Apple and my local credit union are not options.  Should be an option to have manual entry and update these types of cards monthly or as needed.,3,FALSE,smannari,Manual Debt Entry,positive,,,,,
3/5/2020 0:21,,"PocketGuard is a very helpful budgeting tool, BUT ONLY if it’s actually working. 

My spending information is currently a week out of date, which means the app is of absolutely no use at all. Still waiting on a response from customer service to get this resolved.",1,FALSE,Kfred38,Accounts Not Updating,neutral,,,,,
8/26/2019 16:30,"{'id': 10399419, 'body': ""Hi Rozzie! This doesn't seem right. It looks like the issue has occurred on our data provider's end. I have already requested our data provider's engineers to investigate and fix the issue. I will reach you when I get any updates from them!\r\n"", 'modified': '2019-08-28T14:23:45Z'}",Many useful features. Would be a 5-star if there weren’t duplicates that have to be manually adjusted.,4,FALSE,RozzieV,Overall excellent,positive,,,,,
10/19/2018 23:01,,It works as I need it to. This and the amazing layout made this app one of my favorite ones!,5,FALSE,синицинаa,Excellent App,positive,,,,,
1/16/2019 11:26,"{'id': 6880505, 'body': 'Hello Andrew! Check out our “Holiday Season” special offer. For $24.99 you get a year of PLUS subscription. That’s only $2.09/month. And the best part - you keep this price forever. Note: the offer is available until Jan 20.\n\nHope you enjoy the app,\nThe PocketGuard Team', 'modified': '2019-01-17T09:31:38Z'}",I feel that 3.99 a month is too much. I would pay 1.99 especially a budget app haha,4,FALSE,andrew kelly 19,Too much for subscription,positive,,,,,
7/17/2018 10:14,,It helps me do the right things with my money. I not only started saving but even investing!,5,FALSE,corineCabtree1,My financial guru,positive,,,,,
5/24/2018 0:20,,Thanks for not having any annoying adds,5,FALSE,Glenn!!!Mangano,Free but no adds,positive,,,,,
5/3/2018 6:38,,"Its great to visualize your financial life. Even if you think you're good with money, this app can be very eye opening.",5,FALSE,Vandermast.KM,Eye Opening!,positive,,,,,
5/2/2018 23:41,,"Good app, has many useful features but not overwhelmed with them, so it's really easy to get started.",5,FALSE,DikMan Alx,PocketGuard is good,positive,,,,,
4/7/2018 12:07,,Thanks to PocketGuard I finally started paying off my credit card debt.,5,FALSE,Laayda,They deserve my trust,positive,,,,,
12/31/2017 7:28,,PocketGuard it great! It helps keep me up to date in my spending and where I can cut back,5,FALSE,78.Kimberly,Well done,positive,,,,,
11/16/2017 11:35,,Great app to track your spending and see where your money goes! Absolutely delighted with it,5,FALSE,T3 Gaines,The best app!!,positive,,,,,
9/18/2018 16:56,,Detects transfers between my accounts and doesn't include them in any calculations. That is smart.,5,FALSE,Ola3.Moore,Smart one,positive,,,,,
10/22/2022 8:39,"{'id': 32748843, 'body': 'Hi there! We’ve closed registration via email due to security measures. Be assured that signing up with a third-party service is a protected way of registration that provides secureness to your financial data. In any other case, please contact us at support@pocketguard.com and specify if there is any method you prefer except email.', 'modified': '2022-10-24T10:34:30Z'}",There is only three choices of how to sign up for this. I don’t wanna sign up with a third party company. I want to sign up with a email other then the companies you have chosen. I guess I’ll go with someone else that will let me.,1,FALSE,Gamblin34,Can’t sign up with a e-mail.,positive,,,,,
7/4/2024 19:22,"{'id': 45107845, 'body': ""Hi there. We're sorry to hear about the issues you've been experiencing. Please contact us at support@pocketguard.com with more details about the issues you're facing. Our team is ready to assist you and ensure you can continue using the app smoothly."", 'modified': '2024-07-08T06:17:20Z'}",This app was really amazing. I used it all the time but it crashes every once in a while and it’s been weeks I cannot add any new transactions. Unfortunately I will have to delete it today,2,FALSE,Karoaug,App keeps crashing,negative,,,,,
8/25/2018 17:31,,It didn't take much time to get used to it. Very intuitive app.,5,FALSE,Сынап Сансызбайулы,It saves my time,neutral,,,,,
8/12/2018 13:12,,5-star app! I love how it works and I definitely hope to have a long run with it.,5,FALSE,Marianne Carter,Love your app,positive,,,,,
